Year,Species,CA14_2,ID33_1,ID33_2,ID33_3,MT53_1,NV55_1,NV55_3,OR69_2,OR69_3,UT85_1,WA89_2,CA14_1,CA14_3,CA14_4,CA14_5,CA14_6,CA14_7,OR69_1,WA89_1,MT53_2,WY92_1,AZ6_1,AZ6_2,AZ6_3,NM60_1,NV55_2,UT85_2,UT85_3
1988,GWFG,9.980494889,NA,NA,NA,NA,2.397895272,NA,NA,NA,NA,NA,3.828641397,11.14180381,8.490643857,8.392763113,NA,NA,2.772588723,3.496507562,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,GWFG,10.06904436,NA,NA,NA,NA,NA,NA,1.38629436,NA,NA,NA,1.098612289,11.17984148,8.58316818,7.26961675,NA,NA,2.079441542,1.098612289,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,GWFG,9.532496333,NA,NA,NA,NA,1.098612289,NA,3.433987205,7.313886831,NA,NA,2.944438979,11.58994206,9.418898064,8.310660905,NA,2.772588723,3.135494216,NA,NA,NA,NA,NA,1.098612289,NA,NA,NA,NA
1991,GWFG,7.741099091,NA,NA,NA,NA,2.197224576,NA,NA,NA,NA,NA,NA,11.04189731,9.142382679,8.491875383,NA,NA,5.59471138,1.098612289,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,GWFG,9.711176263,NA,NA,NA,NA,NA,NA,NA,8.006700844,NA,NA,1.098612289,11.89812664,8.870101048,8.086410275,NA,NA,1.945910149,NA,NA,NA,NA,NA,3.044522438,NA,NA,NA,NA
1993,GWFG,7.696667083,NA,NA,NA,NA,3.218875826,NA,NA,NA,NA,NA,NA,11.32739075,8.23376871,8.737292112,NA,NA,3.36729583,NA,NA,NA,NA,NA,2.079441542,NA,NA,NA,NA
1994,GWFG,9.490317839,NA,NA,NA,NA,2.302585093,NA,0.693147181,3.433987205,NA,NA,NA,11.83226608,8.976514972,8.325548308,NA,NA,3.295836866,1.098612289,NA,NA,NA,NA,2.564949357,NA,NA,NA,NA
1995,GWFG,9.230241035,NA,NA,NA,NA,NA,NA,NA,2.995732274,NA,NA,NA,11.54271725,9.088850475,8.615045592,NA,NA,2.079441542,1.098612289,NA,NA,NA,NA,NA,NA,NA,NA,2.197224576
1996,GWFG,8.5943394,NA,NA,NA,NA,2.63905733,NA,NA,7.38832786,NA,NA,1.791759468,11.77311814,10.70998574,8.704170561,NA,NA,1.38629436,3.258096538,NA,NA,NA,3.218875826,NA,NA,NA,NA,NA
1997,GWFG,8.57565076,0.693147181,NA,NA,NA,0.693147181,NA,0.693147181,4.795790545,NA,3.044522438,2.302585093,12.22642414,8.563313127,7.806289288,NA,NA,5.826000107,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36729583
1998,GWFG,7.948385284,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147181,NA,11.05972389,8.757626411,8.293799609,NA,2.564949357,3.258096538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,GWFG,3.044522438,NA,NA,NA,NA,NA,NA,2.197224576,NA,NA,NA,NA,12.10213889,10.45380308,8.872066514,NA,2.833213343,3.713572067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,GWFG,7.313886831,0.693147181,NA,NA,NA,1.098612289,NA,NA,3.988984047,NA,NA,1.098612289,12.45911669,8.403352375,7.557472901,NA,NA,2.564949357,1.38629436,NA,NA,2.995732274,3.970291914,5.929589144,NA,NA,NA,NA
2001,GWFG,NA,NA,NA,NA,NA,NA,NA,3.044522438,8.017307507,NA,3.258096538,2.564949357,12.49447946,9.7830698,8.328209491,NA,NA,4.343805421,2.302585093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,GWFG,8.724369949,NA,NA,NA,NA,NA,NA,0.693147181,5.303304907,NA,NA,NA,12.00363817,9.497847428,8.782015971,0.693147181,NA,2.397895272,3.091042454,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,GWFG,8.006700844,NA,NA,NA,NA,2.772588723,NA,NA,4.248495242,NA,NA,2.302585093,12.27937422,10.19880292,8.932080438,NA,NA,2.48490665,1.098612289,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,GWFG,9.169622539,NA,NA,NA,NA,0.693147181,NA,0.693147181,4.624972814,NA,NA,NA,12.01042874,9.119758993,8.364275086,NA,NA,1.609437912,1.791759468,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,GWFG,8.294299608,NA,NA,NA,NA,NA,NA,NA,2.564949357,NA,NA,NA,12.82293795,9.339261151,8.5943394,NA,NA,3.526360525,3.332204509,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,GWFG,10.03016426,NA,NA,NA,NA,4.356708827,NA,NA,4.382026635,NA,NA,NA,12.89525949,9.298351248,8.430109084,NA,NA,3.135494216,2.890371758,NA,NA,NA,NA,NA,NA,1.791759468,NA,NA
2007,GWFG,8.75636756,NA,NA,NA,NA,3.218875826,NA,NA,3.891820298,NA,NA,NA,12.71058941,10.75822198,8.286269453,NA,NA,2.197224576,4.418840607,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,GWFG,8.648396877,NA,NA,NA,NA,3.931825632,NA,NA,2.772588723,NA,NA,NA,12.43516248,10.3663092,8.301769763,NA,NA,3.637586161,3.761200117,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,GWFG,7.863651265,NA,NA,NA,NA,1.945910149,NA,NA,8.102283625,NA,NA,1.609437912,12.58408776,11.22151646,9.498971995,NA,NA,4.553876891,4.787491743,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,GWFG,8.006700844,NA,NA,NA,NA,NA,NA,1.609437912,6.609349243,NA,NA,NA,12.7523629,NA,9.775426882,NA,NA,2.397895272,3.135494216,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,GWFG,8.853808276,NA,NA,NA,NA,1.791759468,NA,NA,4.077537445,NA,NA,NA,12.45224108,NA,9.946355452,NA,NA,3.784189633,4.736198448,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,GWFG,7.496097346,NA,NA,NA,NA,3.496507562,NA,NA,9.028338764,NA,1.098612289,NA,12.69204189,11.37461697,8.899730796,NA,NA,2.48490665,3.555348061,NA,NA,NA,NA,NA,NA,NA,0.693147181,NA
2013,GWFG,NA,NA,NA,NA,NA,3.583518939,NA,0.693147181,0.693147181,NA,NA,NA,12.37063748,10.7638638,9.693445304,NA,NA,6.129050211,3.87120101,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,GWFG,4.836281907,NA,NA,NA,NA,3.931825632,NA,2.397895272,2.63905733,NA,NA,NA,12.57079215,10.1779704,9.213933908,NA,NA,2.079441542,3.218875826,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,GWFG,NA,NA,NA,NA,NA,3.258096538,NA,0.693147181,8.012349638,NA,2.197224576,NA,NA,NA,NA,NA,NA,3.091042454,3.526360525,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,GWFG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.891820298,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38185373,NA,9.093918909,NA,9.375939552,NA,NA,10.00179324,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.852773038,NA,9.394826253,NA,8.919453169,NA,NA,9.67501734,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.841665338,NA,8.838116598,NA,9.326165938,NA,NA,9.937985592,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.332646497,NA,8.810757927,NA,9.05438807,NA,NA,10.13539261,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.486940149,NA,7.951911382,NA,8.02649694,NA,NA,9.288781799,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.091042454,NA,7.550135343,NA,7.523481313,NA,NA,9.776506092,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.079441542,NA,8.795884972,NA,5.484796934,NA,NA,9.721725838,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15874973,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0912526,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.900636614,NA,9.025094544,NA,7.791935956,NA,NA,10.37826104,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.189922171,9.900432891,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.170483995,NA,8.042699497,NA,6.683360945,10.0067659,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.135494216,NA,5.525452938,NA,8.175547595,NA,NA,9.963453134,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.772588723,NA,4.882801922,NA,7.367708572,NA,6.763884909,9.664405149,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.844187087,NA,3.713572067,NA,NA,NA,5.948034989,9.216719979,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87120101,NA,5.081404365,NA,NA,NA,6.871091295,9.095714847,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759468,NA,4.836281907,NA,7.22620901,9.297984882,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.954638866,8.373091848,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.713572067,6.814542897,NA,NA,7.84188593,8.684739462,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.154858094,NA,NA,NA,7.552237288,8.512783482,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.394449155,NA,NA,5.993961428,7.31853955,8.726481196,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.772588723,NA,5.017279836,NA,NA,6.246106766,7.478734825,8.928110079,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.741099091,9.518707035,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.828641397,NA,NA,NA,NA,6.246106766,7.01301579,9.803722463,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759468,NA,1.791759468,NA,NA,NA,7.135687346,8.997023381,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.433987205,NA,NA,NA,NA,NA,6.923628628,8.944550246,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.025351691,NA,4.33073334,NA,6.018593215,NA,7.490529402,9.221082468,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.772588723,NA,2.772588723,NA,6.12249281,NA,6.561030666,8.77214544,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.433987205,NA,1.791759468,NA,6.274762021,NA,6.577861357,8.043663352,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.739792912,NA,5.968707559,NA,6.836259277,8.867568333,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.931825632,NA,5.655991811,NA,6.144185635,NA,6.464588304,9.375346206,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.231108618,NA,6.255750041,NA,7.015712421,9.394909401,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46590812,NA,4.709530202,NA,6.293419279,NA,7.033506485,9.573037149,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.049856006,NA,5.472270674,NA,6.320768295,NA,7.007600614,9.895052074,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38629436,NA,5.375278407,NA,6.704414356,NA,6.770789424,9.827631899,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.951243719,NA,NA,NA,6.848005275,NA,7.244227516,9.529303064,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.313205979,NA,2.197224576,NA,7.030857476,NA,7.141245123,9.694123624,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.236441962,NA,5.673323267,NA,7.574558485,NA,7.242797922,9.510815267,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.290292882,NA,7.003974137,NA,8.832149907,NA,7.134890852,9.477232831,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62671775,NA,6.133398042,NA,6.9902565,NA,6.502790046,9.517530911,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91971976,NA,NA,NA,7.121252454,NA,6.563855526,9.915020788,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.239214973,NA,6.216606101,NA,4.762173935,NA,6.469250318,8.845345196,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.408530566,NA,7.061334366,NA,6.665683718,NA,6.507277713,9.185432736,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96762674,NA,7.630946581,NA,7.044905117,NA,6.364750756,9.294865328,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.131698511,NA,7.807916629,NA,6.376726948,NA,6.470799504,9.632531483,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.537334268,NA,7.110696124,NA,7.556427969,NA,6.261491684,9.536762272,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.459585514,NA,7.484930282,NA,7.688913337,NA,6.545349661,9.229946902,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.124683391,NA,7.37337431,NA,7.622174596,1.098612289,6.315358001,9.508888197,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.932447891,NA,7.25841215,NA,6.525029659,NA,6.324358963,9.346268889,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.841099765,NA,7.039660349,NA,7.897668151,NA,6.270988432,9.585002572,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.739794458,NA,7.093404626,NA,7.452982329,NA,6.413458957,9.567105312,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.372746365,NA,7.34858753,NA,7.563200593,NA,6.476972364,9.699288417,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.748028525,NA,7.367708572,NA,8.15737044,NA,6.555356892,9.450380371,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.410347099,NA,8.063377823,NA,5.916202063,9.892224359,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.313220387,NA,7.465082736,NA,8.054840222,NA,6.714170531,10.2834297,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.071193241,NA,7.899524472,NA,7.67740043,NA,NA,9.608848,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.379492254,NA,7.210079629,NA,7.79028238,NA,NA,9.973852815,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.003974137,NA,6.329720905,NA,6.342121419,NA,6.533788837,9.770127574,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.896924656,NA,6.133398042,NA,5.303304907,9.708384662,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.455530531,NA,7.542213462,NA,7.194436851,NA,6.238324625,9.76915584,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.852050208,NA,7.493317248,NA,6.295266003,NA,6.188264123,9.278653013,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,BRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.376871242,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.096723646,NA,9.461176909,NA,8.999742789,NA,NA,9.968057324,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.970394908,NA,9.239996256,NA,8.895766603,NA,NA,9.341017697,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.523481313,NA,10.9597489,NA,8.556606194,NA,NA,9.607033787,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.244941546,NA,8.836955158,NA,9.12347444,NA,NA,10.98126769,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.275172319,NA,10.36523847,NA,9.365718869,3.713572067,NA,10.93480196,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.707110266,NA,10.06628644,NA,7.808323051,NA,NA,10.46860248,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.826842098,NA,9.785323194,NA,4.615120517,NA,NA,10.98938603,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.039479919,NA,10.06781484,NA,3.610917912,NA,NA,11.09359974,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.835183756,1.609437912,10.10805972,NA,7.568379268,2.397895272,NA,11.07649587,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.320526961,NA,9.073489188,NA,8.262558972,NA,NA,11.08584338,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.853299093,11.39414193,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.378383713,NA,9.741791812,NA,8.095903532,2.397895272,6.706862337,11.43274525,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.545780648,6.846943139,9.917193201,NA,7.262628602,NA,NA,11.97147626,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.510571315,NA,10.38316301,NA,7.905810313,NA,6.570882963,10.98732455,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.835210464,NA,10.01837752,NA,5.918893855,NA,7.356918241,11.25380493,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.836764782,NA,9.282288871,NA,NA,NA,6.792344427,11.50120707,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.791221464,NA,8.701346403,NA,6.061456919,NA,7.121252454,10.96429413,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.401291255,NA,9.866460431,NA,NA,NA,7.192182059,11.33526901,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.674538761,NA,10.23351047,3.258096538,NA,NA,6.297109321,11.2771525,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.220373838,NA,9.355392643,NA,NA,NA,6.682108597,10.5557867,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.955577147,NA,10.14159853,NA,NA,NA,6.487684019,10.81331746,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.682279626,NA,10.12807007,NA,NA,6.175867269,7.16317239,10.89612803,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.086589564,NA,9.521934264,NA,NA,6.587550016,6.768493213,11.33219464,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.137877199,2.397895272,9.303921787,NA,NA,4.510859506,7.389563954,11.33714249,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.868947867,NA,10.10544833,NA,NA,NA,6.559615237,11.09457267,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.286876412,NA,9.868689048,NA,NA,NA,6.981934676,11.08401771,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.023224686,NA,10.35872647,NA,8.661466682,NA,7.34277919,10.53624758,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.064273596,NA,8.542080907,NA,8.635153989,NA,7.603897969,10.22821249,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82843636,NA,9.775710998,NA,8.224431573,NA,7.120444373,10.1744303,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.620527647,NA,10.55830962,NA,8.622633704,NA,7.859413155,10.70728125,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.691314551,NA,10.37570747,NA,8.156510227,NA,7.541152454,11.15863339,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.825460036,NA,10.64659088,NA,8.232440157,NA,7.617759578,11.66532032,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.540621529,NA,9.974178981,NA,8.765770544,NA,7.60190196,10.33198536,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.231642181,NA,10.71621615,NA,9.432363297,NA,7.747164966,10.36722157,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.093767758,NA,10.67032655,NA,8.451267041,NA,7.18690102,10.44249239,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.939047729,NA,10.92002173,NA,9.067739403,NA,6.773080376,10.59815857,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,SCOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.408493774,NA,11.19350502,NA,10.44946794,NA,6.804614521,10.2156305,NA,NA,NA,NA,NA,NA,NA,NA,NA
